prediction_date,actual_date,predicted_close,actual_close,excluded_states,triggered_excluded_states,actual_state,predicted_gap,actual_gap,predicted_intraday,actual_intraday,predicted_volume,actual_volume,open_correct,path_correct,close_state_correct,five_state_correct,exclusion_correct,forced_exclusion_correct,score,error_type,review_summary
2018-12-26,2018-12-27,收涨,收涨,"['大跌', '小跌']","['大跌', '小跌']",小涨,平开,低开,高走,高走,缩量,正常,False,True,True,False,True,True,60,gap_error,预测收盘✓(收涨→收涨) 开盘✗(平开→低开) 日内✓(高走→高走) 成交量✗(缩量→正常) 得分=60
2018-12-27,2018-12-28,收涨,收涨,"['大跌', '小跌']",[],小涨,平开,高开,高走,高走,缩量,缩量,False,True,True,False,True,True,80,gap_error,预测收盘✓(收涨→收涨) 开盘✗(平开→高开) 日内✓(高走→高走) 成交量✓(缩量→缩量) 得分=80
2018-12-28,2018-12-31,收涨,震荡,"['大跌', '大涨']",[],震荡,平开,高开,高走,低走,缩量,缩量,False,False,False,False,True,True,40,direction_and_gap_error,预测收盘✗(收涨→震荡) 开盘✗(平开→高开) 日内✗(高走→低走) 成交量✓(缩量→缩量) 得分=40
2018-12-31,2019-01-02,震荡,震荡,"['大涨', '大跌']",[],震荡,平开,低开,低走,高走,缩量,缩量,False,False,True,False,True,True,60,gap_error,预测收盘✓(震荡→震荡) 开盘✗(平开→低开) 日内✗(低走→高走) 成交量✓(缩量→缩量) 得分=60
2019-01-02,2019-01-03,收涨,收跌,"['大跌', '大涨']",[],大跌,平开,低开,高走,低走,缩量,放量,False,False,False,False,True,False,20,direction_and_gap_error,预测收盘✗(收涨→收跌) 开盘✗(平开→低开) 日内✗(高走→低走) 成交量✗(缩量→放量) 得分=20
2019-01-03,2019-01-04,震荡,收涨,"['大跌', '大涨']",[],小涨,平开,高开,低走,震荡,放量,正常,False,False,False,False,True,True,20,direction_and_gap_error,预测收盘✗(震荡→收涨) 开盘✗(平开→高开) 日内✗(低走→震荡) 成交量✗(放量→正常) 得分=20
2019-01-04,2019-01-07,收涨,收涨,"['大跌', '大涨']",[],大涨,平开,平开,震荡,高走,正常,正常,True,False,True,False,True,False,80,partial_error,预测收盘✓(收涨→收涨) 开盘✓(平开→平开) 日内✗(震荡→高走) 成交量✓(正常→正常) 得分=80
2019-01-07,2019-01-08,收涨,收跌,"['大跌', '小跌']",[],小跌,平开,高开,高走,低走,正常,缩量,False,False,False,False,True,False,20,direction_and_gap_error,预测收盘✗(收涨→收跌) 开盘✗(平开→高开) 日内✗(高走→低走) 成交量✗(正常→缩量) 得分=20
2019-01-08,2019-01-09,收跌,收涨,"['大涨', '大跌']",[],大涨,平开,高开,低走,高走,缩量,正常,False,False,False,False,True,False,20,direction_and_gap_error,预测收盘✗(收跌→收涨) 开盘✗(平开→高开) 日内✗(低走→高走) 成交量✗(缩量→正常) 得分=20
2019-01-09,2019-01-10,收涨,收涨,"['大跌', '小跌']","['大跌', '小跌']",小涨,平开,平开,高走,高走,正常,缩量,True,True,True,False,True,True,80,partial_error,预测收盘✓(收涨→收涨) 开盘✓(平开→平开) 日内✓(高走→高走) 成交量✗(正常→缩量) 得分=80
2019-01-10,2019-01-11,收涨,震荡,"['大跌', '大涨']",[],震荡,平开,平开,高走,高走,缩量,缩量,True,True,False,False,True,True,80,close_direction_error,预测收盘✗(收涨→震荡) 开盘✓(平开→平开) 日内✓(高走→高走) 成交量✓(缩量→缩量) 得分=80
2019-01-11,2019-01-14,震荡,震荡,"['大跌', '大涨']",[],震荡,平开,低开,高走,高走,缩量,缩量,False,True,True,False,True,True,80,gap_error,预测收盘✓(震荡→震荡) 开盘✗(平开→低开) 日内✓(高走→高走) 成交量✓(缩量→缩量) 得分=80
2019-01-14,2019-01-15,收涨,收涨,"['大跌', '大涨']",[],大涨,平开,高开,震荡,高走,缩量,正常,False,False,True,False,True,False,40,gap_error,预测收盘✓(收涨→收涨) 开盘✗(平开→高开) 日内✗(震荡→高走) 成交量✗(缩量→正常) 得分=40
2019-01-15,2019-01-16,收涨,收跌,"['大跌', '小跌']","['大跌', '小跌']",小跌,平开,平开,高走,低走,缩量,缩量,True,False,False,False,False,False,40,close_direction_error,预测收盘✗(收涨→收跌) 开盘✓(平开→平开) 日内✗(高走→低走) 成交量✓(缩量→缩量) 得分=40
2019-01-16,2019-01-17,收涨,收涨,"['大跌', '小跌']",[],小涨,平开,低开,低走,高走,缩量,正常,False,False,True,False,True,True,40,gap_error,预测收盘✓(收涨→收涨) 开盘✗(平开→低开) 日内✗(低走→高走) 成交量✗(缩量→正常) 得分=40
2019-01-17,2019-01-18,收涨,收涨,"['大跌', '小跌']",[],大涨,平开,高开,高走,高走,缩量,正常,False,True,True,False,True,True,60,gap_error,预测收盘✓(收涨→收涨) 开盘✗(平开→高开) 日内✓(高走→高走) 成交量✗(缩量→正常) 得分=60
2019-01-18,2019-01-22,收涨,收跌,"['大跌', '大涨']",[],小跌,平开,低开,震荡,低走,缩量,正常,False,False,False,False,True,True,20,direction_and_gap_error,预测收盘✗(收涨→收跌) 开盘✗(平开→低开) 日内✗(震荡→低走) 成交量✗(缩量→正常) 得分=20
2019-01-22,2019-01-23,收涨,震荡,"['大跌', '大涨']",[],震荡,平开,平开,震荡,低走,缩量,正常,True,False,False,False,True,True,40,close_direction_error,预测收盘✗(收涨→震荡) 开盘✓(平开→平开) 日内✗(震荡→低走) 成交量✗(缩量→正常) 得分=40
2019-01-23,2019-01-24,震荡,收涨,"['大跌', '大涨']",[],大涨,平开,高开,低走,高走,缩量,正常,False,False,False,False,True,False,20,direction_and_gap_error,预测收盘✗(震荡→收涨) 开盘✗(平开→高开) 日内✗(低走→高走) 成交量✗(缩量→正常) 得分=20
2019-01-24,2019-01-25,收涨,收涨,"['大跌', '小跌']","['大跌', '小跌']",小涨,平开,高开,高走,低走,正常,正常,False,False,True,False,True,True,60,gap_error,预测收盘✓(收涨→收涨) 开盘✗(平开→高开) 日内✗(高走→低走) 成交量✓(正常→正常) 得分=60
2019-01-25,2019-01-28,震荡,震荡,"['大跌', '大涨']",[],震荡,平开,低开,低走,高走,缩量,正常,False,False,True,False,True,True,40,gap_error,预测收盘✓(震荡→震荡) 开盘✗(平开→低开) 日内✗(低走→高走) 成交量✗(缩量→正常) 得分=40
2019-01-28,2019-01-29,收涨,震荡,"['大跌', '大涨']",[],震荡,平开,平开,高走,低走,缩量,正常,True,False,False,False,True,True,40,close_direction_error,预测收盘✗(收涨→震荡) 开盘✓(平开→平开) 日内✗(高走→低走) 成交量✗(缩量→正常) 得分=40
2019-01-29,2019-01-30,收涨,收涨,"['大跌', '大涨']",[],小涨,平开,高开,低走,高走,缩量,正常,False,False,True,False,True,True,40,gap_error,预测收盘✓(收涨→收涨) 开盘✗(平开→高开) 日内✗(低走→高走) 成交量✗(缩量→正常) 得分=40
2019-01-30,2019-01-31,震荡,收跌,"['大跌', '大涨']",[],小跌,平开,平开,震荡,低走,缩量,缩量,True,False,False,False,True,True,60,close_direction_error,预测收盘✗(震荡→收跌) 开盘✓(平开→平开) 日内✗(震荡→低走) 成交量✓(缩量→缩量) 得分=60
2019-01-31,2019-02-01,收涨,收跌,"['大跌', '小跌']",[],小跌,平开,平开,低走,低走,缩量,缩量,True,True,False,False,True,False,80,close_direction_error,预测收盘✗(收涨→收跌) 开盘✓(平开→平开) 日内✓(低走→低走) 成交量✓(缩量→缩量) 得分=80
2019-02-01,2019-02-04,收涨,收涨,"['大跌', '小跌']",[],小涨,平开,平开,低走,高走,缩量,缩量,True,False,True,False,True,True,80,partial_error,预测收盘✓(收涨→收涨) 开盘✓(平开→平开) 日内✗(低走→高走) 成交量✓(缩量→缩量) 得分=80
2019-02-04,2019-02-05,收涨,收跌,"['大跌', '大涨']",[],小跌,平开,平开,高走,高走,缩量,正常,True,True,False,False,True,True,60,close_direction_error,预测收盘✗(收涨→收跌) 开盘✓(平开→平开) 日内✓(高走→高走) 成交量✗(缩量→正常) 得分=60
2019-02-05,2019-02-06,收涨,收涨,"['大跌', '大涨']",[],大涨,平开,高开,震荡,高走,缩量,正常,False,False,True,False,True,False,40,gap_error,预测收盘✓(收涨→收涨) 开盘✗(平开→高开) 日内✗(震荡→高走) 成交量✗(缩量→正常) 得分=40
2019-02-06,2019-02-07,收涨,收跌,"['大跌', '大涨']",[],大跌,平开,低开,高走,低走,缩量,正常,False,False,False,False,True,False,20,direction_and_gap_error,预测收盘✗(收涨→收跌) 开盘✗(平开→低开) 日内✗(高走→低走) 成交量✗(缩量→正常) 得分=20
2019-02-07,2019-02-08,收涨,收涨,"['大跌', '小跌']",[],小涨,平开,低开,低走,高走,正常,正常,False,False,True,False,True,True,60,gap_error,预测收盘✓(收涨→收涨) 开盘✗(平开→低开) 日内✗(低走→高走) 成交量✓(正常→正常) 得分=60
2019-02-08,2019-02-11,收跌,收涨,"['大涨', '大跌']",[],小涨,平开,平开,高走,震荡,缩量,缩量,True,False,False,False,True,True,60,close_direction_error,预测收盘✗(收跌→收涨) 开盘✓(平开→平开) 日内✗(高走→震荡) 成交量✓(缩量→缩量) 得分=60
2019-02-11,2019-02-12,震荡,收涨,"['大跌', '大涨']",[],小涨,平开,高开,高走,震荡,缩量,缩量,False,False,False,False,True,True,40,direction_and_gap_error,预测收盘✗(震荡→收涨) 开盘✗(平开→高开) 日内✗(高走→震荡) 成交量✓(缩量→缩量) 得分=40
2019-02-12,2019-02-13,收跌,收涨,"['大涨', '大跌']",[],小涨,平开,平开,震荡,震荡,缩量,缩量,True,True,False,False,True,True,80,close_direction_error,预测收盘✗(收跌→收涨) 开盘✓(平开→平开) 日内✓(震荡→震荡) 成交量✓(缩量→缩量) 得分=80
2019-02-13,2019-02-14,收涨,震荡,"['大跌', '大涨']",[],震荡,平开,平开,震荡,高走,缩量,缩量,True,False,False,False,True,True,60,close_direction_error,预测收盘✗(收涨→震荡) 开盘✓(平开→平开) 日内✗(震荡→高走) 成交量✓(缩量→缩量) 得分=60
2019-02-14,2019-02-15,收涨,震荡,"['大跌', '大涨']",[],震荡,平开,高开,震荡,低走,缩量,缩量,False,False,False,False,True,True,40,direction_and_gap_error,预测收盘✗(收涨→震荡) 开盘✗(平开→高开) 日内✗(震荡→低走) 成交量✓(缩量→缩量) 得分=40
2019-02-15,2019-02-19,震荡,震荡,"['大涨', '大跌']",[],震荡,平开,平开,低走,高走,缩量,缩量,True,False,True,False,True,True,80,partial_error,预测收盘✓(震荡→震荡) 开盘✓(平开→平开) 日内✗(低走→高走) 成交量✓(缩量→缩量) 得分=80
2019-02-19,2019-02-20,收涨,收涨,"['大跌', '小跌']",[],小涨,平开,高开,高走,高走,缩量,缩量,False,True,True,False,True,True,80,gap_error,预测收盘✓(收涨→收涨) 开盘✗(平开→高开) 日内✓(高走→高走) 成交量✓(缩量→缩量) 得分=80
2019-02-20,2019-02-21,收跌,收跌,"['大涨', '大跌']",[],小跌,平开,平开,高走,低走,缩量,缩量,True,False,True,False,True,True,80,partial_error,预测收盘✓(收跌→收跌) 开盘✓(平开→平开) 日内✗(高走→低走) 成交量✓(缩量→缩量) 得分=80
2019-02-21,2019-02-22,收涨,收跌,"['大跌', '大涨']",[],小跌,平开,平开,低走,低走,缩量,正常,True,True,False,False,True,True,60,close_direction_error,预测收盘✗(收涨→收跌) 开盘✓(平开→平开) 日内✓(低走→低走) 成交量✗(缩量→正常) 得分=60
2019-02-22,2019-02-25,收涨,收涨,"['大跌', '小跌']",[],小涨,平开,高开,低走,低走,正常,正常,False,True,True,False,True,True,80,gap_error,预测收盘✓(收涨→收涨) 开盘✗(平开→高开) 日内✓(低走→低走) 成交量✓(正常→正常) 得分=80
2019-02-25,2019-02-26,震荡,收跌,"['大涨', '大跌']",[],小跌,平开,平开,低走,低走,缩量,正常,True,True,False,False,True,True,60,close_direction_error,预测收盘✗(震荡→收跌) 开盘✓(平开→平开) 日内✓(低走→低走) 成交量✗(缩量→正常) 得分=60
2019-02-26,2019-02-27,收涨,收跌,"['大跌', '小跌']",[],小跌,平开,低开,低走,低走,放量,放量,False,True,False,False,True,False,60,direction_and_gap_error,预测收盘✗(收涨→收跌) 开盘✗(平开→低开) 日内✓(低走→低走) 成交量✓(放量→放量) 得分=60
2019-02-27,2019-02-28,收涨,收涨,"['大跌', '大涨']",[],小涨,平开,低开,震荡,高走,正常,放量,False,False,True,False,True,True,40,gap_error,预测收盘✓(收涨→收涨) 开盘✗(平开→低开) 日内✗(震荡→高走) 成交量✗(正常→放量) 得分=40
2019-02-28,2019-03-01,收涨,收跌,"['大跌', '大涨']",[],小跌,平开,高开,高走,低走,放量,正常,False,False,False,False,True,True,20,direction_and_gap_error,预测收盘✗(收涨→收跌) 开盘✗(平开→高开) 日内✗(高走→低走) 成交量✗(放量→正常) 得分=20
2019-03-01,2019-03-04,震荡,收涨,"['大涨', '大跌']",[],小涨,平开,高开,低走,低走,缩量,正常,False,True,False,False,True,True,40,direction_and_gap_error,预测收盘✗(震荡→收涨) 开盘✗(平开→高开) 日内✓(低走→低走) 成交量✗(缩量→正常) 得分=40
2019-03-04,2019-03-05,震荡,收涨,"['大涨', '大跌']",[],小涨,平开,平开,低走,高走,缩量,正常,True,False,False,False,True,True,40,close_direction_error,预测收盘✗(震荡→收涨) 开盘✓(平开→平开) 日内✗(低走→高走) 成交量✗(缩量→正常) 得分=40
2019-03-05,2019-03-06,震荡,收跌,"['大跌', '大涨']",[],大跌,平开,平开,高走,低走,正常,正常,True,False,False,False,True,False,60,close_direction_error,预测收盘✗(震荡→收跌) 开盘✓(平开→平开) 日内✗(高走→低走) 成交量✓(正常→正常) 得分=60
2019-03-06,2019-03-07,收涨,收跌,"['大跌', '大涨']",[],大跌,平开,平开,低走,低走,正常,正常,True,True,False,False,True,False,80,close_direction_error,预测收盘✗(收涨→收跌) 开盘✓(平开→平开) 日内✓(低走→低走) 成交量✓(正常→正常) 得分=80
2019-03-07,2019-03-08,收涨,震荡,"['大跌', '大涨']",[],震荡,平开,低开,低走,高走,放量,正常,False,False,False,False,True,True,20,direction_and_gap_error,预测收盘✗(收涨→震荡) 开盘✗(平开→低开) 日内✗(低走→高走) 成交量✗(放量→正常) 得分=20
2019-03-08,2019-03-11,收涨,收涨,"['大跌', '大涨']",[],小涨,平开,平开,震荡,高走,正常,正常,True,False,True,False,True,True,80,partial_error,预测收盘✓(收涨→收涨) 开盘✓(平开→平开) 日内✗(震荡→高走) 成交量✓(正常→正常) 得分=80
2019-03-11,2019-03-12,震荡,震荡,"['大跌', '大涨']",[],震荡,平开,平开,高走,低走,放量,正常,True,False,True,False,True,True,60,partial_error,预测收盘✓(震荡→震荡) 开盘✓(平开→平开) 日内✗(高走→低走) 成交量✗(放量→正常) 得分=60
2019-03-12,2019-03-13,收涨,收涨,"['大跌', '大涨']",[],小涨,平开,平开,低走,高走,放量,放量,True,False,True,False,True,True,80,partial_error,预测收盘✓(收涨→收涨) 开盘✓(平开→平开) 日内✗(低走→高走) 成交量✓(放量→放量) 得分=80
2019-03-13,2019-03-14,震荡,收跌,"['大跌', '大涨']",[],小跌,平开,平开,震荡,低走,放量,放量,True,False,False,False,True,True,60,close_direction_error,预测收盘✗(震荡→收跌) 开盘✓(平开→平开) 日内✗(震荡→低走) 成交量✓(放量→放量) 得分=60
2019-03-14,2019-03-15,震荡,收涨,"['大跌', '大涨']",[],大涨,平开,高开,低走,高走,放量,放量,False,False,False,False,True,False,40,direction_and_gap_error,预测收盘✗(震荡→收涨) 开盘✗(平开→高开) 日内✗(低走→高走) 成交量✓(放量→放量) 得分=40
2019-03-15,2019-03-18,收涨,收涨,"['大跌', '小跌']",[],小涨,平开,平开,高走,高走,放量,放量,True,True,True,True,True,True,100,none,预测收盘✓(收涨→收涨) 开盘✓(平开→平开) 日内✓(高走→高走) 成交量✓(放量→放量) 得分=100
2019-03-18,2019-03-19,震荡,收涨,"['大跌', '大涨']",[],小涨,平开,平开,高走,高走,放量,放量,True,True,False,False,True,True,80,close_direction_error,预测收盘✗(震荡→收涨) 开盘✓(平开→平开) 日内✓(高走→高走) 成交量✓(放量→放量) 得分=80
2019-03-19,2019-03-20,收涨,收跌,"['大跌', '大涨']",[],小跌,平开,平开,高走,低走,放量,正常,True,False,False,False,True,True,40,close_direction_error,预测收盘✗(收涨→收跌) 开盘✓(平开→平开) 日内✗(高走→低走) 成交量✗(放量→正常) 得分=40
