Date,Open,High,Low,Close,Volume,PrevClose,MA20_Volume,O_gap,H_up,L_down,C_move,V_ratio,O_code,H_code,L_code,C_code,V_code,Code
2021-12-06,56.46500015258789,56.83700180053711,55.595001220703125,56.49800109863281,22482000,55.8120002746582,17272750.0,0.0116999905883356,0.0065881811200556,0.0154077557696578,0.0005844495874566,1.3015877610687354,4,2,3,3,4,42334
2021-12-07,57.20000076293945,59.30699920654297,57.20000076293945,59.040000915527344,29562000,56.49800109863281,17463150.0,0.0124252124085081,0.0368356366346181,0.0,0.0321678344063947,1.6928217417819809,4,4,1,5,5,44155
2021-12-08,59.09400177001953,59.09400177001953,58.24300003051758,58.85599899291992,17998000,59.040000915527344,18079700.0,0.0009146486052642,0.0,0.0144008141945414,-0.004027528513399,0.9954811197088448,3,1,2,3,3,31233
2021-12-09,58.244998931884766,59.02399826049805,58.244998931884766,58.34199905395508,29080000,58.85599899291992,18187700.0,-0.0103812707538726,0.0133745273053277,0.0,0.0016653811288373,1.5988827614266783,2,2,1,3,5,22135
2021-12-10,62.39799880981445,64.4749984741211,61.85900115966797,63.167999267578125,57087000,58.34199905395508,18719200.0,0.0695210966650004,0.033286318534625,0.0086380598805631,0.0123401466785912,3.049649557673405,5,4,2,4,5,54245
2021-12-13,63.400001525878906,63.44200134277344,62.12300109863281,62.16600036621094,26898000,63.167999267578125,20865700.0,0.0036727814873164,0.0006624576637807,0.020141962090093,-0.0194637402203258,1.2891012522944354,3,1,3,2,4,31324
2021-12-14,61.78400039672851,61.86199951171875,60.56399917602539,61.49100112915039,35956000,62.16600036621094,21531000.0,-0.0061448374872457,0.0012624484411723,0.0197462322424774,-0.0047423162258304,1.6699642376108863,2,1,3,3,5,21335
2021-12-15,61.55699920654297,64.08599853515625,61.03400039672851,63.98600006103515,29092000,61.49100112915039,22630200.0,0.0010732965178752,0.0410838631059272,0.0084961712974285,0.0394593772568757,1.285538793293917,3,4,2,5,4,34254
2021-12-16,63.73600006103515,64.06600189208984,61.150001525878906,62.06800079345703,42748000,63.98600006103515,23425100.0,-0.0039071046754216,0.0051776363552572,0.0405735931448447,-0.0261704416025605,1.8248801499246536,3,2,4,1,5,32415
2021-12-17,61.75299835205078,63.999000549316406,61.5099983215332,63.49599838256836,50661000,62.06800079345703,24935900.0,-0.005075118215173,0.0363707391900435,0.0039350320956441,0.0282253506231522,2.03164914841654,2,4,1,5,5,24155
2021-12-20,62.630001068115234,64.60900115966797,62.50899887084961,64.50299835205078,32770000,63.49599838256836,26833350.0,-0.0136386124561019,0.0315982765096939,0.0019320165288521,0.0299057520675835,1.2212414774897655,2,4,1,5,4,24154
2021-12-21,64.80999755859375,64.9469985961914,63.33000183105469,64.6240005493164,36534000,64.50299835205078,27491250.0,0.0047594563723595,0.0021138874056243,0.0228359170388954,-0.00286988144243,1.328931932887737,3,1,3,3,4,31334
2021-12-22,64.33200073242188,65.71600341796875,63.92599868774414,65.5199966430664,28383000,64.6240005493164,28023050.0,-0.004518442287888,0.0215134407416209,0.0063110433385467,0.0184666401964677,1.0128447831338845,3,3,2,4,3,33243
